TOP,SCORE,ARM_CODART,ART_NOMBRE,PRINCIPIO_ACTIVO,FRACCION_MEDINA,COD_PROD_DIGEMID,NOMBRE_DIGEMID,CONCENT_DIGEMID,IFA_DIGEMID,FRACCION_DIGEMID
1,0.8485,2640305.0,XONACEF 1g IM x 1 AMP - DROPESAC,<NINGUNO>,1.0,56933,XONACEF,1 g,CEFTRIAXONA SODICA 3 1/2 HIDRATO,1
1,0.8201,2640626.0,DEFLUZOL 150mg x 50 CAP - LABOFAR,<NINGUNO>,50.0,56492,DEFLUZOL,150 mg,FLUCONAZOL,50
1,0.8906,2640840.0,ETORICOXIB 120mg CAJA x 10 TAB - GENERION,<NINGUNO>,10.0,54613,ETORICOXIB,120 mg,ETORICOXIB,10
2,0.8288,2640840.0,ETORICOXIB 120mg CAJA x 10 TAB - GENERION,<NINGUNO>,10.0,53377,ETORICOXIB,90 mg,ETORICOXIB,10
1,0.8333,2641205.0,AMOXIDAL PLUS 875mg x 20 COMP - MEGALABS,<NINGUNO>,20.0,46826,AMOXIDAL PLUS,875 mg + 125 mg,AMOXICILINA TRIHIDRATO + CLAVULANATO POTASICO,20
1,0.8357,2642105.0,LIDOCAINA 2% JALEA x 10gr (METACAIN),<NINGUNO>,1.0,42959,LIDOCAINA,2 %,LIDOCAINA CLORHIDRATO,20
1,0.8317,2644333.0,BRONCO VELAMOX 250mg/15mg x 60ml,<NINGUNO>,1.0,53478,BRONCO VELAMOX,(250 mg + 15 mg)/ 5 ml,AMBROXOL CLORHIDRATO + AMOXICILINA TRIHIDRATO,1
1,0.8903,2644547.0,LOSARTAN 50mg x 60 TAB - AC FARMA,<NINGUNO>,60.0,57357,LOSARTAN,50 mg,LOSARTAN POTASICO,60
2,0.8403,2644547.0,LOSARTAN 50mg x 60 TAB - AC FARMA,<NINGUNO>,60.0,7008,LOSARTAN,50 mg,LOSARTAN POTASICO,100
3,0.8403,2644547.0,LOSARTAN 50mg x 60 TAB - AC FARMA,<NINGUNO>,60.0,43477,LOSARTAN,50 mg,LOSARTAN POTASICO,100
1,0.9382,2644868.0,NEPAFEN 0.1% x 5ml,<NINGUNO>,1.0,43352,NEPAFEN,0.1 %,NEPAFENACO,1
1,0.8325,2644975.0,FLEX NF 2MG/ML X 3AMP,<NINGUNO>,3.0,57415,FLEX NF,2 mg/ mL,PRIDINOL MESILATO,3
1,0.9437,2645875.0,MINOXIDIL 5% SOL. CAPILAR x 60ml - GENFAR,<NINGUNO>,1.0,56399,MINOXIDIL,5 %,MINOXIDIL,1
2,0.9437,2645875.0,MINOXIDIL 5% SOL. CAPILAR x 60ml - GENFAR,<NINGUNO>,1.0,57971,MINOXIDIL,5 %,MINOXIDIL,1
3,0.9437,2645875.0,MINOXIDIL 5% SOL. CAPILAR x 60ml - GENFAR,<NINGUNO>,1.0,59865,MINOXIDIL,5 %,MINOXIDIL,1
1,0.8813,2645982.0,MEMANTINA 10mg x 30 TAB - AC FARMA,<NINGUNO>,30.0,57553,MEMANTINA,10 mg,MEMANTINA CLORHIDRATO,30
1,0.8648,2646240.0,ETALPRAM 10mg x 10 COMP,<NINGUNO>,10.0,56934,ETALPRAM,10 mg,ESCITALOPRAM OXALATO,10
2,0.8204,2646240.0,ETALPRAM 10mg x 10 COMP,<NINGUNO>,10.0,56935,ETALPRAM,20 mg,ESCITALOPRAM OXALATO,10
3,0.8148,2646240.0,ETALPRAM 10mg x 10 COMP,<NINGUNO>,10.0,42412,ETALPRAM,10 mg,ESCITALOPRAM OXALATO,30
1,0.8943,2646454.0,ACICLOVIR 800mg x 10 TAB - AC FARMA	,<NINGUNO>,10.0,56424,ACICLOVIR,800 mg,ACICLOVIR,10
2,0.8216,2646454.0,ACICLOVIR 800mg x 10 TAB - AC FARMA	,<NINGUNO>,10.0,42846,ACICLOVIR,250 mg,ACICLOVIR,10
3,0.8216,2646454.0,ACICLOVIR 800mg x 10 TAB - AC FARMA	,<NINGUNO>,10.0,44175,ACICLOVIR,250 mg,ACICLOVIR,10
1,0.8833,2646561.0,TELMISARTAN 80mg x 30 TAB - GENFAR,<NINGUNO>,30.0,45189,TELMISARTAN,80 mg,TELMISARTAN,30
2,0.8833,2646561.0,TELMISARTAN 80mg x 30 TAB - GENFAR,<NINGUNO>,30.0,59297,TELMISARTAN,80 mg,TELMISARTAN,30
1,0.8833,2647568.0,CLORURO DE SODIO 0.9% x 100ml - DANY,<NINGUNO>,1.0,54859,CLORURO DE SODIO,0.9 %,CLORURO DE SODIO,100
2,0.8833,2647568.0,CLORURO DE SODIO 0.9% x 100ml - DANY,<NINGUNO>,1.0,56110,CLORURO DE SODIO,0.9 %,CLORURO DE SODIO,5
3,0.8833,2647568.0,CLORURO DE SODIO 0.9% x 100ml - DANY,<NINGUNO>,1.0,56795,CLORURO DE SODIO,0.9 %,CLORURO DE SODIO,40
1,0.8908,2647675.0,BETACORT DEPOT 2 AMP x 2 ml,<NINGUNO>,1.0,56508,BETACORT DEPOT 2,10 mg/ 2 mL + 4 mg/ 2 mL,BETAMETASONA DIPROPIONATO + BETAMETASONA FOSFATO DISODICO,1
2,0.825,2647675.0,BETACORT DEPOT 2 AMP x 2 ml,<NINGUNO>,1.0,40864,BETACORT,4 mg/ mL,BETAMETASONA FOSFATO DISODICO,1
3,0.8108,2647675.0,BETACORT DEPOT 2 AMP x 2 ml,<NINGUNO>,1.0,40858,BETACORT DEPOT,5 mg + 2 mg,BETAMETASONA DIPROPIONATO + BETAMETASONA FOSFATO DISODICO,1
1,0.8,2650526.0,DOLOCORDRALAN 1% GEL TUBO x 50gr,<NINGUNO>,1.0,52243,DOLOCORDRALAN,1 %,DICLOFENACO DIETILAMINA,1
2,0.8,2650526.0,DOLOCORDRALAN 1% GEL TUBO x 50gr,<NINGUNO>,1.0,54503,DOLOCORDRALAN,1 %,DICLOFENACO DIETILAMINA,1
3,0.8,2650526.0,DOLOCORDRALAN 1% GEL TUBO x 50gr,<NINGUNO>,1.0,59264,DOLOCORDRALAN,1 %,DICLOFENACO DIETILAMINA,1
1,0.8835,2650954.0,AZITROMICINA 500mg x 50 TAB - GENERION,<NINGUNO>,50.0,61947,AZITROMICINA,500 mg,AZITROMICINA DIHIDRATO,50
1,0.8755,2651105.0,AEROMIDE INHALADOR 200mg x 200 DOSIS,<NINGUNO>,1.0,29166,AEROMIDE,200 mcg,BUDESONIDA,1
2,0.8755,2651105.0,AEROMIDE INHALADOR 200mg x 200 DOSIS,<NINGUNO>,1.0,48435,AEROMIDE,200 mcg,BUDESONIDA,1
1,0.8714,2652005.0,GLIBENCLAMIDA 5mg x 100 TAB - PERUFARMA,<NINGUNO>,100.0,51539,GLIBENCLAMIDA,5 mg,GLIBENCLAMIDA,100
1,0.8729,2652112.0,NITAZOXANIDA 100mg/5ml FCO x 60ml - GENERION PHARMA,<NINGUNO>,1.0,61541,NITAZOXANIDA,100 mg/ 5 mL,NITAZOXANIDA,1
1,0.8581,2652219.0,CAFIASPIRINA FORTE 650mg x 36 TAB,<NINGUNO>,36.0,58018,CAFIASPIRINA FORTE,650 mg + 65 mg,ACIDO ACETILSALICILICO + CAFEINA,36
1,0.8713,2655454.0,OMEPRAZOL 40mg x 10 AMP - FARMASALUD,<NINGUNO>,10.0,54020,OMEPRAZOL,40 mg,OMEPRAZOL SODICO,10
1,0.8,2656140.0,DOLOCORDRALAN 1% GEL PACK x 2 TUBO x 50gr,<NINGUNO>,1.0,52243,DOLOCORDRALAN,1 %,DICLOFENACO DIETILAMINA,1
2,0.8,2656140.0,DOLOCORDRALAN 1% GEL PACK x 2 TUBO x 50gr,<NINGUNO>,1.0,54503,DOLOCORDRALAN,1 %,DICLOFENACO DIETILAMINA,1
3,0.8,2656140.0,DOLOCORDRALAN 1% GEL PACK x 2 TUBO x 50gr,<NINGUNO>,1.0,59264,DOLOCORDRALAN,1 %,DICLOFENACO DIETILAMINA,1
1,0.9289,2656461.0,MEDIVEL NF 0.75% GEL VAGINAL x 40g,<NINGUNO>,1.0,57519,MEDIVEL NF,0.75 %,METRONIDAZOL,1
1,0.8563,2658796.0,REXALER (LEVOCETIRIZINA 2.5mg/5ml x 60 MONODOSIS- FARVET,<NINGUNO>,60.0,43672,REXALER,2.5 mg/ 5 mL,LEVOCETIRIZINA DICLORHIDRATO,60
2,0.8563,2658796.0,REXALER (LEVOCETIRIZINA 2.5mg/5ml x 60 MONODOSIS- FARVET,<NINGUNO>,60.0,57141,REXALER,2.5 mg/ 5 mL,LEVOCETIRIZINA DICLORHIDRATO,60
3,0.8063,2658796.0,REXALER (LEVOCETIRIZINA 2.5mg/5ml x 60 MONODOSIS- FARVET,<NINGUNO>,60.0,57144,REXALER,2.5 mg/ 5 mL,LEVOCETIRIZINA DICLORHIDRATO,1
1,0.8441,2659161.0,DEXAVET 2mg/5ml CAJA x 60 UNITOMAS,<NINGUNO>,60.0,47381,DEXAVET,2 mg/ 5 mL,DEXAMETASONA FOSFATO SODICO,60
1,0.8286,2659589.0,AUGMOX 625 MG (500mg/135mg) CAJA x 20 TABLETAS,<NINGUNO>,20.0,53690,AUGMOX® 625,500 mg + 125 mg,AMOXICILINA TRIHIDRATO + CLAVULANATO POTASICO,20
1,0.8648,2659810.0,ETALPRAM 20mg x 30 COMP,<NINGUNO>,30.0,42413,ETALPRAM,20 mg,ESCITALOPRAM OXALATO,30
2,0.8648,2659810.0,ETALPRAM 20mg x 30 COMP,<NINGUNO>,30.0,46873,ETALPRAM,20 mg,ESCITALOPRAM OXALATO,30
3,0.8204,2659810.0,ETALPRAM 20mg x 30 COMP,<NINGUNO>,30.0,42412,ETALPRAM,10 mg,ESCITALOPRAM OXALATO,30
1,0.9214,2661647.0,ESTRIOL 0.1% CREMA VAGINAL 15gr C/APLICADOR-AC FARMA,<NINGUNO>,1.0,38807,ESTRIOL,0.1 %,ESTRIOL,1
2,0.9214,2661647.0,ESTRIOL 0.1% CREMA VAGINAL 15gr C/APLICADOR-AC FARMA,<NINGUNO>,1.0,58187,ESTRIOL,0.1 %,ESTRIOL,1
3,0.8214,2661647.0,ESTRIOL 0.1% CREMA VAGINAL 15gr C/APLICADOR-AC FARMA,<NINGUNO>,1.0,58445,ESTRIOL,0.1 %,ESTRIOL,1
1,0.8868,2661754.0,ELITON CIP JBE 230ml,HIERRO SACARATO,1.0,38742,ELITON,25 mg/ mL,CITRATO DE AMONIO Y HIERRO (III),1
1,0.8541,2661968.0,AZITROMICINA 200mg SUSP x 30ml - PORTUGAL,<NINGUNO>,1.0,47134,AZITROMICINA,200 mg/ 5 mL,AZITROMICINA DIHIDRATO,1
2,0.8541,2661968.0,AZITROMICINA 200mg SUSP x 30ml - PORTUGAL,<NINGUNO>,1.0,52271,AZITROMICINA,200 mg/ 5 mL,AZITROMICINA DIHIDRATO,1
3,0.8541,2661968.0,AZITROMICINA 200mg SUSP x 30ml - PORTUGAL,<NINGUNO>,1.0,53554,AZITROMICINA,200 mg/ 5 mL,AZITROMICINA DIHIDRATO,1
1,0.9676,2663340.0,IBUMEJORAL MUJER 200 mg,<NINGUNO>,100.0,57518,IBUMEJORAL MUJER,200 mg,IBUPROFENO,100
2,0.9343,2663340.0,IBUMEJORAL MUJER 200 mg,<NINGUNO>,100.0,50418,IBUMEJORAL,400 mg,IBUPROFENO,100
1,0.85,2663447.0,MEJORAL MIGRAÑA 250mg x 50 SOB,<NINGUNO>,50.0,57390,MEJORAL MIGRAÑA,250 mg + 250 mg + 65 mg,ACIDO ACETILSALICILICO + CAFEINA + PARACETAMOL,50
1,0.8787,2664347.0,LEVOFLOXACINO 500mg x 50 TAB - AC FARMA,<NINGUNO>,50.0,57841,LEVOFLOXACINO,500 mg,LEVOFLOXACINO HEMIHIDRATO,50
2,0.8287,2664347.0,LEVOFLOXACINO 500mg x 50 TAB - AC FARMA,<NINGUNO>,50.0,42975,LEVOFLOXACINO,500 mg,LEVOFLOXACINO HEMIHIDRATO,100
3,0.8287,2664347.0,LEVOFLOXACINO 500mg x 50 TAB - AC FARMA,<NINGUNO>,50.0,58068,LEVOFLOXACINO,500 mg,LEVOFLOXACINO HEMIHIDRATO,500
1,0.9028,2664561.0,ACNOTIN 20mg x 30 CAP - BAGO,<NINGUNO>,30.0,41790,ACNOTIN,20 mg,ISOTRETINOINA,30
2,0.8583,2664561.0,ACNOTIN 20mg x 30 CAP - BAGO,<NINGUNO>,30.0,41789,ACNOTIN,10 mg,ISOTRETINOINA,30
1,0.9152,2664989.0,NEBIVOLOL 5mg x 30 TAB	,<NINGUNO>,30.0,56005,NEBIVOLOL,5 mg,NEBIVOLOL,30
1,0.9214,2665996.0,DOLOFENAC FLEX 3mg CAJA x 30 TABLETAS,<NINGUNO>,30.0,57517,DOLOFENAC FLEX,3 mg,PRIDINOL,30
2,0.8714,2665996.0,DOLOFENAC FLEX 3mg CAJA x 30 TABLETAS,<NINGUNO>,30.0,55275,DOLOFENAC FLEX,3 mg,PRIDINOL,20
3,0.8714,2665996.0,DOLOFENAC FLEX 3mg CAJA x 30 TABLETAS,<NINGUNO>,30.0,55276,DOLOFENAC FLEX,3 mg,PRIDINOL,100
1,0.8976,2666789.0,HIDROCORTISONA 100mg IM/IV x 10 AMP - VITALIS,<NINGUNO>,10.0,46819,HIDROCORTISONA,100 mg,HIDROCORTISONA SUCCINATO SODICO,10
1,0.8866,2668375.0,GASEOVET 80mg x 30 TAB,<NINGUNO>,30.0,35557,GASEOVET,80 mg,SIMETICONA,30
2,0.8366,2668375.0,GASEOVET 80mg x 30 TAB,<NINGUNO>,30.0,35558,GASEOVET,80 mg,SIMETICONA,120
1,0.8597,2668810.0,MELATONINA  3MG x 30 TAB.-KAPOX,<NINGUNO>,1.0,58172,MELATONINA,3 mg,MELATONINA,30
1,0.8906,2669382.0,ETORICOXIB 120mg CAJA x 60 TAB. QM PHARMA,<NINGUNO>,60.0,51617,ETORICOXIB,120 mg,ETORICOXIB,60
2,0.8406,2669382.0,ETORICOXIB 120mg CAJA x 60 TAB. QM PHARMA,<NINGUNO>,60.0,50604,ETORICOXIB,120 mg,ETORICOXIB,30
3,0.8288,2669382.0,ETORICOXIB 120mg CAJA x 60 TAB. QM PHARMA,<NINGUNO>,60.0,51616,ETORICOXIB,90 mg,ETORICOXIB,60
1,0.8882,2669924.0,FLUCONAZOL 200mg/100ml IV FRASCO VIAL-VITALIS,<NINGUNO>,1.0,34736,FLUCONAZOL,200 mg/ 100 mL,FLUCONAZOL,1
2,0.8882,2669924.0,FLUCONAZOL 200mg/100ml IV FRASCO VIAL-VITALIS,<NINGUNO>,1.0,59439,FLUCONAZOL,200 mg/ 100 mL,FLUCONAZOL,1
1,0.9,2670326.0,VANCONOR (VANCOMICINA 500 MG) CJA X 1 VIAL,<NINGUNO>,1.0,59530,VANCONOR,500 mg,VANCOMICINA CLORHIDRATO,1
2,0.8,2670326.0,VANCONOR (VANCOMICINA 500 MG) CJA X 1 VIAL,<NINGUNO>,1.0,48199,VANCOMICINA,500 mg,VANCOMICINA CLORHIDRATO,1
3,0.8,2670326.0,VANCONOR (VANCOMICINA 500 MG) CJA X 1 VIAL,<NINGUNO>,1.0,54215,VANCOMICINA,500 mg,VANCOMICINA CLORHIDRATO,1
1,0.8636,2672768.0,EUTIROX 25mg x 50 TAB - MERCK,<NINGUNO>,50.0,37284,EUTIROX,25 mcg,LEVOTIROXINA DE SODIO,50
2,0.8636,2672768.0,EUTIROX 25mg x 50 TAB - MERCK,<NINGUNO>,50.0,57189,EUTIROX,25 mcg,LEVOTIROXINA DE SODIO,50
3,0.849,2672768.0,EUTIROX 25mg x 50 TAB - MERCK,<NINGUNO>,50.0,38220,EUTIROX,125 mcg,LEVOTIROXINA DE SODIO,50
1,0.8243,2672982.0,DICLOFENACO 75mg x 10 AMP - GENFAR,<NINGUNO>,10.0,52739,DICLOFENACO,75 mg/ 3 mL,DICLOFENACO SODICO,10
1,0.9013,2673026.0,PERIVASC 1000mg x 30 COMP,<NINGUNO>,30.0,56749,PERIVASC,1000 mg,DIOSMINA,30
2,0.8233,2673026.0,PERIVASC 1000mg x 30 COMP,<NINGUNO>,30.0,56381,PERIVASC,450 mg + 50 mg,DIOSMINA,30
1,0.9,2673454.0,TERBIFUN 1% CREMA TUBO x 15 gr,<NINGUNO>,1.0,41122,TERBIFUN,1 %,TERBINAFINA CLORHIDRATO,1
2,0.9,2673454.0,TERBIFUN 1% CREMA TUBO x 15 gr,<NINGUNO>,1.0,46043,TERBIFUN,1 %,TERBINAFINA CLORHIDRATO,1
3,0.9,2673454.0,TERBIFUN 1% CREMA TUBO x 15 gr,<NINGUNO>,1.0,46706,TERBIFUN,1 %,TERBINAFINA CLORHIDRATO,1
1,0.8226,2673561.0,MYCOFENTIN 1gr x 2 OVULOS - TECNOFARMA,<NINGUNO>,2.0,54831,MYCOFENTIN,1000 mg,FENTICONAZOL NITRATO,2
1,0.8813,2673668.0,AUROVAS 10mg x 30 TAB,<NINGUNO>,30.0,41908,AUROVAS,10 mg,ROSUVASTATINA CALCICA,30
2,0.8369,2673668.0,AUROVAS 10mg x 30 TAB,<NINGUNO>,30.0,41907,AUROVAS,20 mg,ROSUVASTATINA CALCICA,30
1,0.9088,2673775.0,IRBESEL 150 mg x 20 TAB,<NINGUNO>,20.0,57014,IRBESEL,150 mg,IRBESARTAN,20
2,0.8422,2673775.0,IRBESEL 150 mg x 20 TAB,<NINGUNO>,20.0,58039,IRBESEL®,300 mg,IRBESARTAN,20
1,0.9676,2673882.0,FEDIRAL 30 mg LIB PROL. x 20 TAB,<NINGUNO>,20.0,46543,FEDIRAL,30 mg,NIFEDIPINO,20
2,0.9176,2673882.0,FEDIRAL 30 mg LIB PROL. x 20 TAB,<NINGUNO>,20.0,58601,FEDIRAL,30 mg,NIFEDIPINO,500
1,0.923,2673989.0,DIMENHIDRINATO 50mg TAB x 100 - PERUFARMA,<NINGUNO>,100.0,48908,DIMENHIDRINATO,50 mg,DIMENHIDRINATO,100
2,0.823,2673989.0,DIMENHIDRINATO 50mg TAB x 100 - PERUFARMA,<NINGUNO>,100.0,38610,DIMENHIDRINATO,50 mg,DIMENHIDRINATO,100
3,0.823,2673989.0,DIMENHIDRINATO 50mg TAB x 100 - PERUFARMA,<NINGUNO>,100.0,40228,DIMENHIDRINATO,50 mg,DIMENHIDRINATO,100
1,0.8667,2674140.0,ENOFIBS 160 mg x 20 CAP,<NINGUNO>,20.0,58038,ENOFIBS,200 mg,FENOFIBRATO,20
1,0.9056,2674247.0,FERELTO 20 mg x 14 TAB,<NINGUNO>,14.0,56780,FERELTO,20 mg,RIVAROXABAN,14
2,0.9056,2674247.0,FERELTO 20 mg x 14 TAB,<NINGUNO>,14.0,60489,FERELTO,20 mg,RIVAROXABAN,14
3,0.8256,2674247.0,FERELTO 20 mg x 14 TAB,<NINGUNO>,14.0,61890,FERELTO,15 mg,RIVAROXABAN,14
1,0.8422,2674354.0,IRBESEL HC 150/12.5mg CAJA x 20 TABLETAS,<NINGUNO>,20.0,57014,IRBESEL,150 mg,IRBESARTAN,20
2,0.8197,2674354.0,IRBESEL HC 150/12.5mg CAJA x 20 TABLETAS,<NINGUNO>,20.0,58944,IRBESEL® HC,150 mg + 12.5 mg,HIDROCLOROTIAZIDA + IRBESARTAN,20
3,0.8197,2674354.0,IRBESEL HC 150/12.5mg CAJA x 20 TABLETAS,<NINGUNO>,20.0,58945,IRBESEL HC,300 mg + 12.5 mg,HIDROCLOROTIAZIDA + IRBESARTAN,20
1,0.9333,2674461.0,CLORURO DE SODIO 20% CAJA x 5 AMP - DANY,<NINGUNO>,5.0,54345,CLORURO DE SODIO,20 %,CLORURO DE SODIO,5
2,0.8333,2674461.0,CLORURO DE SODIO 20% CAJA x 5 AMP - DANY,<NINGUNO>,5.0,59603,CLORURO DE SODIO,20 %,CLORURO DE SODIO,5
3,0.8133,2674461.0,CLORURO DE SODIO 20% CAJA x 5 AMP - DANY,<NINGUNO>,5.0,56110,CLORURO DE SODIO,0.9 %,CLORURO DE SODIO,5
1,0.8795,2676047.0,CETIRIZINA 10mg x 60 TAB - AC FARMA,<NINGUNO>,60.0,57993,CETIRIZINA,10 mg,CETIRIZINA CLORHIDRATO,60
2,0.8295,2676047.0,CETIRIZINA 10mg x 60 TAB - AC FARMA,<NINGUNO>,60.0,59080,CETIRIZINA,10 mg,CETIRIZINA CLORHIDRATO,100
1,0.9056,2676368.0,CLOTRIMAZOL 1% GOTAS x 15ml - PORTUGAL,<NINGUNO>,1.0,40278,CLOTRIMAZOL,1 %,CLOTRIMAZOL,1
2,0.9056,2676368.0,CLOTRIMAZOL 1% GOTAS x 15ml - PORTUGAL,<NINGUNO>,1.0,40465,CLOTRIMAZOL,1 %,CLOTRIMAZOL,1
3,0.9056,2676368.0,CLOTRIMAZOL 1% GOTAS x 15ml - PORTUGAL,<NINGUNO>,1.0,41430,CLOTRIMAZOL,1 %,CLOTRIMAZOL,1
1,0.9116,2677161.0,IBUZONE (IBUPROFENO) 100mg/5ml SUSP. FCO x 60ml,<NINGUNO>,1.0,57719,IBUZONE,100 mg/ 5 mL,IBUPROFENO,1
2,0.8116,2677161.0,IBUZONE (IBUPROFENO) 100mg/5ml SUSP. FCO x 60ml,<NINGUNO>,1.0,27717,IBUPROFENO,100 mg/ 5 mL,IBUPROFENO,1
3,0.8116,2677161.0,IBUZONE (IBUPROFENO) 100mg/5ml SUSP. FCO x 60ml,<NINGUNO>,1.0,27718,IBUPROFENO,100 mg/ 5 mL,IBUPROFENO,1
1,0.8763,2678710.0,CIPROFLOXACINO 500mg x 100 TAB - PERUFARMA,<NINGUNO>,100.0,47985,CIPROFLOXACINO,500 mg,CIPROFLOXACINO CLORHIDRATO MONOHIDRATO,100
2,0.8032,2678710.0,CIPROFLOXACINO 500mg x 100 TAB - PERUFARMA,<NINGUNO>,100.0,58062,CIPROFLOXACINO,500 mg,CIPROFLOXACINO,100
1,0.8631,2679282.0,SULPINEX 200mg CAJA x 30 TAB,<NINGUNO>,30.0,57798,SULPINEX,200 mg,SULPIRIDA,30
2,0.8131,2679282.0,SULPINEX 200mg CAJA x 30 TAB,<NINGUNO>,30.0,39824,SULPINEX,200 mg,SULPIRIDA,100
3,0.8131,2679282.0,SULPINEX 200mg CAJA x 30 TAB,<NINGUNO>,30.0,57160,SULPINEX,200 mg,SULPIRIDA,500
1,0.9636,2679496.0,UROTOIN XR 100 mg x 60 CAP - QM  FARMA,<NINGUNO>,60.0,54862,UROTOIN XR,100 mg,NITROFURANTOINA,60
2,0.9136,2679496.0,UROTOIN XR 100 mg x 60 CAP - QM  FARMA,<NINGUNO>,60.0,53205,UROTOIN XR,100 mg,NITROFURANTOINA,20
1,0.9333,2679824.0,CLORURO DE SODIO 0.9% x 100ml - CORP.FS,<NINGUNO>,1.0,58568,CLORURO DE SODIO,0.9 %,CLORURO DE SODIO,1
2,0.8333,2679824.0,CLORURO DE SODIO 0.9% x 100ml - CORP.FS,<NINGUNO>,1.0,2857,CLORURO DE SODIO,0.9 %,CLORURO DE SODIO,1
3,0.8333,2679824.0,CLORURO DE SODIO 0.9% x 100ml - CORP.FS,<NINGUNO>,1.0,2858,CLORURO DE SODIO,0.9 %,CLORURO DE SODIO,1
1,0.8906,2679931.0,GASEOPLUS 240mg x 30 CAP BLD,<NINGUNO>,30.0,58349,GASEOPLUS,240 mg,SIMETICONA,30
1,0.8648,2680012.0,ESCITALOPRAM 10mg x 10 TAB - AC FARMA,<NINGUNO>,10.0,58525,ESCITALOPRAM,10 mg,ESCITALOPRAM OXALATO,10
1,0.8874,2680547.0,CEFACLOR 500mg x 10 CAP - IQFARMA,<NINGUNO>,10.0,41546,CEFACLOR,500 mg,CEFACLOR MONOHIDRATO,10
1,0.8818,2680654.0,CEFADROXILO 500mg x 100 CAP - IQFARMA,<NINGUNO>,100.0,51668,CEFADROXILO,500 mg,CEFADROXILO MONOHIDRATO,100
1,0.8673,2680761.0,ESOMEPRAZOL 40mg x 30 TAB - IQFARMA,<NINGUNO>,30.0,52451,ESOMEPRAZOL,40 mg,ESOMEPRAZOL MAGNESIO TRIHIDRATO,30
2,0.8228,2680761.0,ESOMEPRAZOL 40mg x 30 TAB - IQFARMA,<NINGUNO>,30.0,53935,ESOMEPRAZOL,20 mg,ESOMEPRAZOL MAGNESIO TRIHIDRATO,30
3,0.8173,2680761.0,ESOMEPRAZOL 40mg x 30 TAB - IQFARMA,<NINGUNO>,30.0,60292,ESOMEPRAZOL,40 mg,ESOMEPRAZOL MAGNESIO TRIHIDRATO,100
1,0.8177,2680975.0,REXALER (LEVOCETIRIZINA 2.5mg/5ml x 60ml - FARVET,<NINGUNO>,1.0,57144,REXALER,2.5 mg/ 5 mL,LEVOCETIRIZINA DICLORHIDRATO,1
1,0.9382,2682240.0,NEOTETRIN 0.05% CREMA x 30gr,<NINGUNO>,1.0,43743,NEOTETRIN,0.05 %,TRETINOINA,1
1,0.8934,2682454.0,CARVEDILOL 12.5mg CAJA x 30 TAB - SHERFARMA,<NINGUNO>,30.0,57088,CARVEDILOL,12.5 mg,CARVEDILOL,30
1,0.8454,2682775.0,NIFEDIPINO 30mg x 100TAB - (CARDILEP) MS PHARMA,<NINGUNO>,100.0,34052,NIFEDIPINO,30 mg,NIFEDIPINO,100
2,0.8454,2682775.0,NIFEDIPINO 30mg x 100TAB - (CARDILEP) MS PHARMA,<NINGUNO>,100.0,60449,NIFEDIPINO,30 mg,NIFEDIPINO,100
3,0.801,2682775.0,NIFEDIPINO 30mg x 100TAB - (CARDILEP) MS PHARMA,<NINGUNO>,100.0,47157,NIFEDIPINO,10 mg,NIFEDIPINO,100
1,0.9333,2683996.0,CLORURO DE SODIO 0.9% x 100ml - ACULIFE,<NINGUNO>,1.0,61218,CLORURO DE SODIO,0.9 %,CLORURO DE SODIO,1
2,0.8333,2683996.0,CLORURO DE SODIO 0.9% x 100ml - ACULIFE,<NINGUNO>,1.0,2857,CLORURO DE SODIO,0.9 %,CLORURO DE SODIO,1
3,0.8333,2683996.0,CLORURO DE SODIO 0.9% x 100ml - ACULIFE,<NINGUNO>,1.0,2858,CLORURO DE SODIO,0.9 %,CLORURO DE SODIO,1
1,0.8746,2684147.0,CITROFLOW K 1080mg CAJA x 50 TABLETAS,<NINGUNO>,50.0,56636,CITROFLOW K,1080 mg,CITRATO DE POTASIO,50
2,0.8246,2684147.0,CITROFLOW K 1080mg CAJA x 50 TABLETAS,<NINGUNO>,50.0,60368,CITROFLOW K,1080 mg,CITRATO DE POTASIO,20
1,0.8833,2684361.0,TELMIGLOB 40MG x 30 TAB,<NINGUNO>,30.0,51542,TELMIGLOB,40 mg,TELMISARTAN,30
2,0.8389,2684361.0,TELMIGLOB 40MG x 30 TAB,<NINGUNO>,30.0,51543,TELMIGLOB,80 mg,TELMISARTAN,30
1,0.92,2684575.0,DOLONET SUSP.100mg x 60mL,<NINGUNO>,1.0,57543,DOLONET,100 mg/ 5 mL,IBUPROFENO,1
2,0.8176,2684575.0,DOLONET SUSP.100mg x 60mL,<NINGUNO>,1.0,40055,DOLONET,200 mg,IBUPROFENO,20
3,0.8176,2684575.0,DOLONET SUSP.100mg x 60mL,<NINGUNO>,1.0,45545,DOLONET,200 mg,IBUPROFENO,100
1,0.8795,2684789.0,FLUOXETINA 20mg x 100 CAP - SHERFARMA,<NINGUNO>,100.0,55583,FLUOXETINA,20 mg,FLUOXETINA CLORHIDRATO,100
1,0.81,2684896.0,MUPIROCINA 2% CREMA x 15GR - AC FARMA,<NINGUNO>,1.0,57396,MUPIROCINA,2 %,MUPIROCINA CALCICA,1
2,0.8088,2684896.0,MUPIROCINA 2% CREMA x 15GR - AC FARMA,<NINGUNO>,1.0,41557,MUPIROCINA,2 %,MUPIROCINA,1
